PublishedDate,Language,Alert_definition,PT,Title,Content,Id,URL,Summary,New_Content,Is_Article
2023-10-24T22:48:54Z,en,flood,all,New Educational Programs and Events Coming Soon Thanks to TD Friends of the Environment,<b>Flood</b> Bulletins &middot; Media Releases &middot; FYI Newsletter &middot; Employment Opportunities &middot; Make a Donation &middot; Cart &middot; <b>Flood</b> Bulletins &middot; Media Releases &middot; FYI&nbsp;...,"tag:google.com,2013:googlealerts/feed:1635552122590897424",https://thamesriver.on.ca/new-funding-for-utrca-programs-and-events/,"New Educational Programs and Events Coming Soon Thanks to TD Friends of the EnvironmentUpper Thames River Conservation Authority UTRCA staff are thrilled to have received two grants from TD Friends of the Environment Wildwood Community Education staff have received a grant for over 6,000 to develop and implement a pilot water systems program. This subject area was chosen for the grant due to inquiries from teachers about local water systems content for the grade eight curriculum. Many thanks to TD Friends of the Environment Foundation for your continued support For more information, contact Erin Dolmage, Community Education Technician, about the Wildwood water systems program, or Linda Smith, Community Partnerships Specialist, about the 2024 community events.","New Educational Programs and Events Coming Soon Thanks to TD Friends of the Environment Upper Thames River Conservation Authority UTRCA staff are thrilled to have received two grants from TD Friends of the Environment Wildwood Community Education staff have received a grant for over 6,000 to develop and implement a pilot water systems program. This subject area was chosen for the grant due to inquiries from teachers about local water systems content for the grade eight curriculum. The Forces of Nature pilot program will enable six grade eight classes to spend the day at Wildwood Conservation Area participating in handson learning opportunities related to water systems and the local impacts of climate change on the Thames River watershed. Participating schools will also have a rain gauge installed at their school and receive training by UTRCA staff on precipitation data collection for our Community Precipitation Monitoring Project Community Collaborative Rain, Hail and Snow Network. A followup package will be created for teachers to use the Community Precipitation Monitoring Project data as part of a crosscurricular project Math, Science, and Social Studies areas of study. A second grant of over 10,500 was received in partnership with the Dorchester Mill Pond Committee and Friends of Medway Creek to host two community events in the spring of 2024. Both events will focus on celebrating the natural spaces that provide countless benefits to our communities and highlighting the UTRCA Watershed Report Cards. These events are the beginning of a series that we plan to host across the entire watershed. These initial events will focus on the Dorchester and Medway Creek watersheds and will be hosted at Dorchester Mill Pond and the Medway Valley Heritage Forest in collaboration with the Museum of Ontario Archaeology. Both events will feature guided hikes, handson environmentally based activities, litter cleanups, pollinator plantings, and more Many thanks to TD Friends of the Environment Foundation for your continued support For more information, contact Erin Dolmage, Community Education Technician, about the Wildwood water systems program, or Linda Smith, Community Partnerships Specialist, about the 2024 community events.",1
2023-10-24T22:40:58Z,en,flood,all,"Strikes, wildfires and falling consumer demand derail CN profits - Newmarket Today","... months ended Sept. 30, citing falling consumer demand, fallout from the B.C. port workers strike and a raft of forest fires and <b>floods</b>.","tag:google.com,2013:googlealerts/feed:18116608749245622877",https://www.newmarkettoday.ca/national-business/strikes-wildfires-and-falling-consumer-demand-derail-cn-profits-7730137,"Canadian National Railway Co. is reporting a nearly onequarter drop in profits for the three months ended Sept. 30. THE CANADIAN PRESSNathan DenetteMONTREAL Canadian National Railway Co. reported a drastic drop in profits for the three months ended Sept. 30, citing falling consumer demand, fallout from the B.C. In our view, the Canadian West Coast ports are at risk of having lost volumes longer term to U.S. and Mexican alternatives. Weve lost a little confidence in the West Coast ports, she said. Revenues decreased 12 per cent to 3.99 billion from 4.51 billion the year before, the Montrealbased company said.","Canadian National Railway Co. is reporting a nearly onequarter drop in profits for the three months ended Sept. 30. CN rail trains are shown at a train yard in Vaughan, Ont., on Monday, June 20, 2022. THE CANADIAN PRESSNathan Denette MONTREAL Canadian National Railway Co. reported a drastic drop in profits for the three months ended Sept. 30, citing falling consumer demand, fallout from the B.C. port workers strike and a raft of forest fires and floods. Overstocked inventories and dockworkers 13day job action in July dented its cargo volumes and revenue, as did ravenous wildfires and floods at both ends of the country. Net income in CNs third quarter fell 24 per cent from a year earlier, the company said. It was tough operating out there in quarter three, Ed Harris, CNs chief operating officer, told investors on a conference call Tuesday. We started out by dealing with a twoweek port strike on the West Coast and then faced constant disruptions from forest fires and flooding until September, said Harris, whos set to step down from that role on Nov. 15. The countrys largest railway saw revenues in its biggest category container shipping drop by more than a third, due in part to consumers smaller postpandemic appetite for pricey products. I believe weve seen the bottom on volumes, CEO Tracy Robinson said, referring to container shipments. Nonetheless, she added that consumer activity continues to be murky amid an uncertain economic environment. What remains to be seen is exactly the strength of the economy returning. Container volumes at the B.C. ports of Vancouver and Prince Rupert failed to recover in August after the previous months strike, dropping by 23 per cent and 59 per cent, respectively, according to RBC Capital Markets analyst Walter Spracklin. That trend lingered into September. The Canadian West Coast port strike this summer prompted vessel operators to divert away from Canadian ports entirely, to other destinations such as Los Angeles and Lzaro Crdenas Mexicos largest seaport Spracklin said in an Oct. 13 note to analysts. In our view, the Canadian West Coast ports are at risk of having lost volumes longer term to U.S. and Mexican alternatives. CN chief marketing officer Doug MacDonald said the company is working to woo container customers back to Canadian ports and tracks following the costly shutdown of the countrys biggest sea trade gateway. We continue to see a hangover effect, he said. Depressed freight rates at trucking companies pose an added competitive challenge, executives said. Robinson sought to reassure analysts despite the sharp decline, noting that domestic container shipments as opposed to those bound for the U.S. enjoyed sustained demand. We think this is a temporary issue, the CEO said, acknowledging that any rampup in international container traffic from B.C. docks may be gradual. Weve lost a little confidence in the West Coast ports, she said. All five of CNs bulk categories, from coal to forest products, saw a revenue decrease except grain, which shot up 16 per cent on the back of a bumper wheat crop. Auto volumes also rose amid persistent demand following the supply chain backlog prompted by the COVID19 pandemic. Executives said CN continues to expect flat to slightly negative adjusted earnings this year, while forecasting growth of between 10 per cent and 15 per cent between 2024 and 2026. On Tuesday, the railroad operator reported net income in its third quarter fell to 1.11 billion from 1.46 billion in the same period a year earlier. Revenues decreased 12 per cent to 3.99 billion from 4.51 billion the year before, the Montrealbased company said. On an adjusted basis, diluted earnings were down 21 per cent at 1.69 per share from 2.13 per share last year, slightly below analyst expectations of 1.72 per share, according to financial data firm Refinitiv. This report by The Canadian Press was first published Oct. 24, 2023. Companies in this story TSXCNR Christopher Reynolds, The Canadian Press",1
2023-10-24T22:17:00Z,en,flood,all,Tree planting with the Métis Nation of Ontario - Upper Thames River Conservation Authority,<b>Flood</b> Bulletins &middot; Media Releases &middot; FYI Newsletter &middot; Employment Opportunities &middot; Make ... Title. Other Information. Media Releases &middot; <b>Flood</b> Bulletins&nbsp;...,"tag:google.com,2013:googlealerts/feed:1070422582677591013",https://thamesriver.on.ca/tree-planting-with-the-metis-nation-of-ontario/,"Tree Planting with the Mtis Nation of OntarioOn September 23, the Upper Thames River Conservation Authority UTRCA joined the Mtis Nation of Ontario MNO in a community tree planting on UTRCA owned lands adjacent to Fanshawe Reservoir. The MNO planted 40 native trees including red oak, black cherry, sugar maple, black walnut, hackberry, red maple, and white pine. This planting marks the second year we have partnered with the MNO to naturalize this area, increase biodiversity, and help create a wildlife corridor. We look forward to continue working with the MNO in future years","Tree Planting with the Mtis Nation of Ontario On September 23, the Upper Thames River Conservation Authority UTRCA joined the Mtis Nation of Ontario MNO in a community tree planting on UTRCA owned lands adjacent to Fanshawe Reservoir. The MNO planted 40 native trees including red oak, black cherry, sugar maple, black walnut, hackberry, red maple, and white pine. This planting marks the second year we have partnered with the MNO to naturalize this area, increase biodiversity, and help create a wildlife corridor. We look forward to continue working with the MNO in future years",0
2023-10-24T22:01:52Z,en,flood,all,"Five dead after shootings in Sault Ste. Marie, Ont., police say - The Globe and Mail",Soo Today/Alex <b>Flood</b>/The Canadian Press. Please log in to bookmark this story.Log InCreate Free Account. Five people – including three children and&nbsp;...,"tag:google.com,2013:googlealerts/feed:16054748229566026304",https://www.theglobeandmail.com/canada/article-five-dead-after-shootings-in-sault-ste-marie-ont-police-say/,,,0
2023-10-24T21:57:24Z,en,flood,all,"&#39;Inexplicable&#39;: Five people, including children, dead in Sault Ste. Marie shooting - Victoria ...",THE CANADIAN PRESS/HO-Soo Today-Alex <b>Flood</b> **MANDATORY CREDIT**. Listen to this article. 00:04:28. The northern Ontario city of Sault Ste. Marie was&nbsp;...,"tag:google.com,2013:googlealerts/feed:75080112091135791",https://www.timescolonist.com/national-news/inexplicable-five-people-including-children-dead-in-sault-ste-marie-shooting-7728295,"Residents of the northern Ontario city of Sault Ste. Residents of the northern Ontario city of Sault Ste. The citys mayor, Matthew Shoemaker, said Sault Ste. The Algoma District School Board said it was mourning the loss of three students in Sault Ste. Premier Doug Ford said the news out of Sault Ste.","Residents of the northern Ontario city of Sault Ste. Residents of the northern Ontario city of Sault Ste. Marie were in shock Tuesday after what the mayor called an inexplicable outburst of violence that left five people including three children and a shooter dead and police investigating a case of intimate partner violence. Police said a shooter went to two homes on Monday night, gunning down multiple victims, before dying of a selfinflicted gunshot. The citys mayor, Matthew Shoemaker, said Sault Ste. Marie was trying to make sense of something that there is no making sense of. It is inexplicable that anybody could do this to loved ones, he told The Canadian Press in a phone interview. It is much more difficult to process and comprehend when it involves children. Police Chief Hugh Stevenson called what happened a tragic and unnecessary loss of life. The grief the families, friends and loved ones of the victims are facing is unimaginable, he wrote in a statement. As our community grieves this tragedy, I urge everyone to please watch out for each other. Police said the shootings were not random acts of violence and there was no ongoing risk to public safety. They also said they would not be releasing the names of the victims or the accused because it was an intimate partner violence case. Police were alerted to the shootings late Monday night, they said. Officers first discovered the body of a 41yearold, dead from a gunshot wound, around 1020 p.m. after someone called to report a breakandenter at a home, police said. The shooter appeared to have fled and about 10 minutes later, police received another call for someone with a weapon at a home about three kilometres north from the previous residence. Police said they found three children aged six, seven and 12 shot dead in that second home and a 45yearold who was injured with a gunshot wound. They said officers also found the 44yearold shooter, who appeared to have died after a selfinflicted gunshot wound. Tyson Jikinosky, who works at an auto repair shop in the neighbourhood, said there was still a visible police presence in the area on Tuesday morning. He said he learned of what happened by reading the news and that it came as a shock. Its a really, really, really ugly, ugly scenario, he said. I live a few blocks away. Its a pretty small town, so were all pretty close. The Algoma District School Board said it was mourning the loss of three students in Sault Ste. Marie. The entire Algoma District School Board community is heartbroken, the boards director of education, Lucia Reece, wrote in a statement. Counsellors and support staff have been put in place at schools impacted by this tragedy ... Our thoughts and prayers are with all who have been affected. Shoemaker, the mayor, voiced hope that the community would support those suffering in the aftermath of the tragedy, especially relatives of the victims. We want the family of the victims to know that they can lean on their neighbours, they can lean on their community members, he said. I trust there will be results from this investigation that will likely spur change in our community and hopefully beyond, the mayor said. Premier Doug Ford said the news out of Sault Ste. Marie was gutwrenching. This senseless loss of life has left family, friends and an entire community grieving, he wrote on X, formerly known as Twitter. All of Ontario mourns this tragedy. Police spokesman Lincoln Louttit said investigators had learned more about the shooter through witnesses who came forward. Its crucial to the community that we let them know that this tragic event had taken place. But we also need to make sure that the investigation can continue and as well protect other victims that are involved, Louttit said. Were not going to be providing any other details with the investigation at this point. Officers were at both homes on Tuesday, police said, and the investigation continues. This report by The Canadian Press was first published Oct. 24, 2023. Fakiha Baig, The Canadian Press",1
2023-10-24T21:50:41Z,en,flood,all,"5 people, including shooter, dead after shootings in Sault Ste. Marie - CHCH","on Tuesday, Oct.24, 2023 (Alex <b>Flood</b>/The Canadian Press). Five people – including three children and a shooter – were found dead in the northern&nbsp;...","tag:google.com,2013:googlealerts/feed:3932795073611572178",https://www.chch.com/5-people-including-shooter-dead-after-shootings-in-sault-ste-marie/,"Five people including three children and a shooter were found dead in the northern Ontario city of Sault Ste. Marie after shootings at two homes, police said Tuesday, calling what happened a tragic case of intimate partner violence. Its a really, really, really ugly, ugly scenario, he said. Its pretty small town, so were all pretty close.The Algoma District School Board said it was mourning the loss of three students in Sault Ste. Premier Doug Ford said the news out of Sault Ste.","Five people including three children and a shooter were found dead in the northern Ontario city of Sault Ste. Marie after shootings at two homes, police said Tuesday, calling what happened a tragic case of intimate partner violence. Sault Ste. Marie police said the shootings that took place Monday night had left the community in deep mourning. The grief the families, friends, and loved ones of the victims are facing is unimaginable. Our hearts go out to them, Chief Hugh Stevenson wrote in a statement. As our community grieves this tragedy, I urge everyone to please watch out for each other. Police said the shootings were not random acts of violence and there was no ongoing risk to public safety. They also said they would not be releasing the names of the victims or the accused because it was an intimate partner violence case. Police were alerted to the shootings late Monday night, they said. Officers first discovered the body of a 41yearold around 1020 p.m. after someone called to report a breakandenter at a home, the force said. The shooter appeared to have fled and about 10 minutes later, police received another call for someone with a weapon at a home about three kilometres north from the previous residence. Police said they found three children aged six, seven and 12 dead in that second home and a 45yearold who was injured with a gunshot wound. They said officers also found the 44yearold shooter, who appeared to have died after a selfinflicted gunshot wound. Tyson Jikinosky, who works at an auto repair in the neighbourhood, said there was still a visible police presence in the area on Tuesday morning. He said he learned of what happened by reading the news and said it came as a shock. Its a really, really, really ugly, ugly scenario, he said. I live a few blocks away. Its pretty small town, so were all pretty close. The Algoma District School Board said it was mourning the loss of three students in Sault Ste. Marie. The entire Algoma District School Board community is heartbroken, the boards director of education, Lucia Reece, wrote in a statement. Counsellors and support staff have been put in place at schools impacted by this tragedy Our thoughts and prayers are with all who have been affected. Sault Ste. Marie Mayor Matthew Shoemaker called what happened an unspeakable tragedy. There are no words to adequately address such a tremendous loss, he wrote in a statement. I extend our communitys collective condolences and support to the family and loved ones of the victims We grieve with them as we try to reckon with this inconceivable act of violence. The mayor called Sault Ste. Marie a strong and caring community, and encouraged residents to support each other. Premier Doug Ford said the news out of Sault Ste. Marie was gut wrenching. This senseless loss of life has left family, friends and an entire community grieving, he wrote on X, formerly known as Twitter. All of Ontario mourns this tragedy. Police spokesman Lincoln Louttit said investigators had learned more about the shooter through witnesses who came forward. Its crucial to the community that we let them know that this tragic event had taken place. But we also need to make sure that the investigation can continue and as as well protect other victims that are involved, Louttit said. Were not going to be providing any other details with the investigation at this point. Officers were at the scene at both homes on Tuesday, police said, and the investigation remained underway. This report by The Canadian Press was first published Oct. 24, 2023.",1
2023-10-24T21:43:03Z,en,flood,all,Letter: Public needs to know how CRT Team is negotiating the future of our waterways,"... <b>flood</b> control. Recall we were promised in 1964 under the original Treaty that <b>flood</b> control was a certainty with construction of Duncan, Arrow and&nbsp;...","tag:google.com,2013:googlealerts/feed:11344190190874320097",https://thenelsondaily.com/2023/10/letter-public-needs-to-know-how-crt-team-is-negotiating-the-future-of-our-waterways/,"Letter Public needs to know how CRT Team is negotiating the future of our waterways By Letters to the editor October 24th, 2023To The EditorI have read with interest the updates on Columbia River Treaty CRT renegotiations that Kathy Eichenberger periodically provides to the public. What the public has not been informed of to date is what is the quid pro quo The public needs to know what is being given up to stabilize the Arrow Reservoir My intention in writing this letter is to have a more fulsome public discussion about what Kathy Eichenberger and team are negotiating about our future waterways. Perhaps our local MLAs can inform us since the CRT negotiating team is subject to confidentiality and seemingly provides only selective, positive information.","Letter Public needs to know how CRT Team is negotiating the future of our waterways By Letters to the editor October 24th, 2023 To The Editor I have read with interest the updates on Columbia River Treaty CRT renegotiations that Kathy Eichenberger periodically provides to the public. As a resident of the Kootenays and Past President of the BC Wildlife Federation BCWF I am supportive of Arrow Reservoir water level stabilization and Columbia salmon returning to BC which from the public commentary seems to be the First Nations and provinces primary ecosystem restoration priority. What the public has not been informed of to date is what is the quid pro quo Are there ecosystem costs elsewhere To achieve Arrow Reservoir level stabilization means foregoing some water storage which means it probably must be foundreplaced elsewhere unless BC Hydro is willing to forego power production which is unlikely. Reduction of water storage on the Arrow and options to replace it are questions I am certain BC Hydro can answer and should answer now, not after the fact. The public needs to know what is being given up to stabilize the Arrow Reservoir Unless a new dam is built water storage lost on the Arrow can only be made up from increased storage on Kinbasket Reservoir Mica Dam or possibly some on Revelstoke Reservoir, Duncan Reservoir or from Kootenay Lake. The answer is likely all of the above and this is concerning for residents of Kootenay Lake and possibly explains why BC Hydro continues to advocate dredging of Grohman Narrows for greater control of Kootenay Lake levels under the false guise of flood control. Recall we were promised in 1964 under the original Treaty that flood control was a certainty with construction of Duncan, Arrow and Libby Dams. A good journalist can dig up those promises of yesteryear. The relevant questions iswhat has changed that requires even further flood control on Kootenay Lake or is this requirement actually in anticipation of greater storage on the lake as part of CRT renegotiations My intention in writing this letter is to have a more fulsome public discussion about what Kathy Eichenberger and team are negotiating about our future waterways. Is Kootenay Lake about be abused yet again and if so how does this fit with socalled ecosystem restoration that is the third pillar of the Columbia Treaty renegotiation strategy Perhaps our local MLAs can inform us since the CRT negotiating team is subject to confidentiality and seemingly provides only selective, positive information. H. Andrusak, Past President BCWF",1
2023-10-24T21:30:35Z,en,flood,all,"&#39;Inexplicable&#39;: Five people, including children, dead in Sault Ste. Marie shooting",THE CANADIAN PRESS/HO-Soo Today-Alex <b>Flood</b> **MANDATORY CREDIT**. The northern Ontario city of Sault Ste. Marie was in shock Tuesday after what the&nbsp;...,"tag:google.com,2013:googlealerts/feed:5192423628173836253",https://www.pelhamtoday.ca/national-news/inexplicable-five-people-including-children-dead-in-sault-ste-marie-shooting-7728290,"Residents of the northern Ontario city of Sault Ste. Residents of the northern Ontario city of Sault Ste. The citys mayor, Matthew Shoemaker, said Sault Ste. The Algoma District School Board said it was mourning the loss of three students in Sault Ste. Premier Doug Ford said the news out of Sault Ste.","Residents of the northern Ontario city of Sault Ste. Residents of the northern Ontario city of Sault Ste. Marie were in shock Tuesday after what the mayor called an inexplicable outburst of violence that left five people including three children and a shooter dead and police investigating a case of intimate partner violence. Police said a shooter went to two homes on Monday night, gunning down multiple victims, before dying of a selfinflicted gunshot. The citys mayor, Matthew Shoemaker, said Sault Ste. Marie was trying to make sense of something that there is no making sense of. It is inexplicable that anybody could do this to loved ones, he told The Canadian Press in a phone interview. It is much more difficult to process and comprehend when it involves children. Police Chief Hugh Stevenson called what happened a tragic and unnecessary loss of life. The grief the families, friends and loved ones of the victims are facing is unimaginable, he wrote in a statement. As our community grieves this tragedy, I urge everyone to please watch out for each other. Police said the shootings were not random acts of violence and there was no ongoing risk to public safety. They also said they would not be releasing the names of the victims or the accused because it was an intimate partner violence case. Police were alerted to the shootings late Monday night, they said. Officers first discovered the body of a 41yearold, dead from a gunshot wound, around 1020 p.m. after someone called to report a breakandenter at a home, police said. The shooter appeared to have fled and about 10 minutes later, police received another call for someone with a weapon at a home about three kilometres north from the previous residence. Police said they found three children aged six, seven and 12 shot dead in that second home and a 45yearold who was injured with a gunshot wound. They said officers also found the 44yearold shooter, who appeared to have died after a selfinflicted gunshot wound. Tyson Jikinosky, who works at an auto repair shop in the neighbourhood, said there was still a visible police presence in the area on Tuesday morning. He said he learned of what happened by reading the news and that it came as a shock. Its a really, really, really ugly, ugly scenario, he said. I live a few blocks away. Its a pretty small town, so were all pretty close. The Algoma District School Board said it was mourning the loss of three students in Sault Ste. Marie. The entire Algoma District School Board community is heartbroken, the boards director of education, Lucia Reece, wrote in a statement. Counsellors and support staff have been put in place at schools impacted by this tragedy ... Our thoughts and prayers are with all who have been affected. Shoemaker, the mayor, voiced hope that the community would support those suffering in the aftermath of the tragedy, especially relatives of the victims. We want the family of the victims to know that they can lean on their neighbours, they can lean on their community members, he said. I trust there will be results from this investigation that will likely spur change in our community and hopefully beyond, the mayor said. Premier Doug Ford said the news out of Sault Ste. Marie was gutwrenching. This senseless loss of life has left family, friends and an entire community grieving, he wrote on X, formerly known as Twitter. All of Ontario mourns this tragedy. Police spokesman Lincoln Louttit said investigators had learned more about the shooter through witnesses who came forward. Its crucial to the community that we let them know that this tragic event had taken place. But we also need to make sure that the investigation can continue and as well protect other victims that are involved, Louttit said. Were not going to be providing any other details with the investigation at this point. Officers were at both homes on Tuesday, police said, and the investigation continues. This report by The Canadian Press was first published Oct. 24, 2023. Fakiha Baig, The Canadian Press",1
2023-10-24T21:19:20Z,en,flood,all,The end of the &#39;golden age of natural gas&#39; is nigh: IEA - Business in Vancouver,"An abundance of natural gas will <b>flood</b> onto the global market in the form of liquefied natural gas (LNG), starting in 2025, with Canada being&nbsp;...","tag:google.com,2013:googlealerts/feed:14731897757783136480",https://biv.com/article/2023/10/end-golden-age-natural-gas-nigh-iea,"The end of the golden age of natural gas is nigh IEAChina was a major driver of LNG demand, IEA chief Fatih Birol said at a Clean Energy Ministerial conference in Vancouver in 2019. A sharp decline in coal demand will come from countries switching from coal power to renewables and other lower carbon fuels, including natural gas. The Golden Age of Gas, a term coined by the IEA in 2011, is nearing an end, the outlook declares. Russia lost a massive European market for its natural gas overnight. In advanced economies, the rebound in natural gas demand seen in 2021 did not last long, and demand in 2022 was below prepandemic levels.","The end of the golden age of natural gas is nigh IEA China was a major driver of LNG demand, IEA chief Fatih Birol said at a Clean Energy Ministerial conference in Vancouver in 2019. Nelson Bennett An abundance of natural gas will flood onto the global market in the form of liquefied natural gas LNG, starting in 2025, with Canada being among the countries contributing to a sudden surge, and with Russia being the biggest loser, according to the International Energy Agency IEA. In its newly published 2023 World Energy Outlook, the IEA predicts the demand for all three fossil fuels coal, oil and natural gas will peak in 2030, and then start to decline, with coal experiencing the sharpest declines, based on current stated policy scenarios STEPS. The share of coal, oil and natural gas in global energy supply stuck for decades around 80 per cent starts to edge downwards and reaches 73 per cent in the STEPS by 2030, the outlook forecasts. A sharp decline in coal demand will come from countries switching from coal power to renewables and other lower carbon fuels, including natural gas. But even natural gass days are numbered, the IEA predicts. The Golden Age of Gas, a term coined by the IEA in 2011, is nearing an end, the outlook declares. Global natural gas use has increased by an annual average of almost 2 per cent since 2011, but growth slows in the STEPS to less than 0.4 per year from now until 2030. Demand for coal to drop precipitously. The outlook shows Canada making an entrance on the world stage as sizeable LNG exporter in 2025. But once the first big bolus of Canadian LNG hits the world market mostly from the LNG Canada project in Kitimat future incremental increases of LNG exports from Canada are projected to be relatively small, compared to the U.S. and Qatar, which are expected to account for 60 per cent of the new volumes of LNG. Starting in 2025, an unprecedented surge in new LNG projects is set to tip the balance of markets and concerns about natural gas supply, the outlook states. Projects that have started construction or taken final investment decision are set to add 250 billion cubic metres per year of liquefaction capacity by 2030, equal to almost half of todays global LNG supply. Additions of LNG from countries like the U.S., Qatar, Canada and Australia may come at Russias expense. This additional LNG arrives at an uncertain moment for natural gas demand and creates major difficulties for Russias diversification strategy towards Asia, the outlook predicts. The strong increase in LNG production capacity eases prices and gas supply concerns, but comes to market at a time when global gas demand growth has slowed considerably since its golden age of the 2010s. The glut of LNG means there are very limited opportunities for Russia to secure additional markets. Russias share of internationally traded gas, which stood at 30 per cent in 2021, is halved by 2030 in the STEPS. U.S., Qatar account for 60 of new LNG volumes. IEA Russia is a major oil and natural gas producer. But after it invaded Ukraine, oil and natural gas markets were upended, triggering a major energy crisis, which had in fact been brewing in Europe before the war in Ukraine. Russia lost a massive European market for its natural gas overnight. The energy crisis it exacerbated has accelerated the move to renewables, conservation and various lower carbon forms of energy and transportation. A legacy of the global energy crisis may be to usher in the beginning of the end of the fossil fuel era the momentum behind clean energy transitions is now sufficient for global demand for coal, oil and natural gas to all reach a high point before 2030 in the STEPS, the outlook states. In advanced economies, the rebound in natural gas demand seen in 2021 did not last long, and demand in 2022 was below prepandemic levels. This faltering in demand reflects a shift to renewables in electricity generation, the rise of heat pumps, and Europes accelerated move away from gas following the Russian Federation invasion of Ukraine. Just how much the global demand for coal, oil and natural gas will fall depends a great deal on China, which may no longer be the economic juggernaut it once was. If Chinas growth averages under four per cent per year between now and 2030, the IEA projects that Chinas total energy demand will start peaking the middle of this decade. To underscore just how important China is, in terms of global energy consumption, the IEA notes that a single one per cent decline in Chinas annual economic growth would reduce Chinese LNG imports by 20 per cent. If Chinas nearterm growth were to slow by another percentage point, this would reduce 2030 coal demand by an amount almost equal to the volume currently consumed by the whole of Europe, the IEA notes. Oil import volumes would decline by 5 per cent and LNG imports by more than 20 per cent, with major implications for global balances. The David Suzuki Foundation has seized on the IEAs latest forecast to suggest no more LNG projects should be built in B.C. The IEAs authoritative assessment proves, again, that LNG is the wrong choice at the wrong time, John Young, the foundations B.C. Energy Transition Strategist, said in a press release. Any new LNG projects in B.C. brought online or beginning exports after 2025 would likely end up as stranded assets. No new LNG supply is needed in a world rapidly shifting to renewable energy as the climate crisis intensifies. Global demand for gas is slowing down. B.C. missed the golden era of gas and projects that begin construction now are likely to become stranded assets. But despite its projections for fossil fuels peaking, the IEA outlook warns against halting all investment in fossil fuels. Continued investment in fossil fuels is essential in all of our scenarios, the outlook says. It is needed to meet increases in demand over the period to 2030 in the STEPS and to avoid a precipitous decline in supply that would far outstrip even the rapid declines in demand seen in the NZE net zero Scenario. The outlook also warns against overinvestment, however, depending on how rigorous governments are in meeting climate policy targets. Investment in oil and gas today is significantly higher than the amounts needed in the APS announced pledges scenario and almost double what is needed in the NZE Scenario. This creates the clear risk of locking in fossil fuel use and putting the 1.5 C goal out of reach. Nonetheless, simply cutting spending on oil and gas will not get the world on track for the NZE Scenario the key is to scale up investment in all aspects of a clean energy system to meet rising demand for energy services in a sustainable way. Both overinvestment and underinvestment in fossil fuels carry risks for secure and affordable energy transitions. nbennettbiv.com twitter.comnbennettbiv",1
2023-10-24T21:14:54Z,en,flood,all,"Farkas takes Glenbow Ranch Provincial Park helm, seeks to expand, protect it - MSN",“We need <b>flood</b> mitigation but we also need trails … to <b>flood</b> this park would break the promise the people of Alberta made to the Harvie family.,"tag:google.com,2013:googlealerts/feed:16228376942567985519",https://www.msn.com/en-ca/news/canada/farkas-takes-glenbow-ranch-provincial-park-helm-seeks-to-expand-protect-it/ar-AA1iMClV,,,0
